chainID,LP_addr,OCEAN_amt
137,0x2cf0a4b23a0015b161aa072292852b52f55eb95a,3.0000479630649725e-05
137,0x471bdd1391e89694b8708a3e72678058a19bf03c,7.927585436449881
137,0x5f148fa6a7fe1f282341c8fc54b781e42b09a518,7.0612177908182145
137,0x56abaf385a1b47074cecce29528ab4094d87fa63,8.039371236113077e-06
137,0x8978be1b2082d10ea95533d2897ddab53afb97e9,0.002007230789696951
137,0x6f970790f9046cfc1942894fb038b0dd7a76c8a9,6.70343936261988e-05
137,0x663052ad99b85a8c35040c4fd1cc87620f4b61f1,0.001231024160040082
137,0x47e3190c58a5fc807bca1db7ac8582d8f1d5e6da,1.0266156527773148e-05
137,0xe1fde9ab0c643778eb27a1cf821dabd23bdfb70e,1.1524307973938747e-05
137,0xd7cd35f019d2a8821f5b47485b30f8c0edc027de,7.001699511880847e-06
137,0x434c1bce6aacc246058d852f2e0bb1245a267724,0.00011996479642987746
137,0x2017ade0a289de891ca7e733513b264cfec2c8ce,6.304788402709264e-05
137,0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,3.765610750312564e-05
137,0x73f71c902630b72bab8e42a1b92bb75e20be9185,2.627237527255953e-05
137,0x2f134e0d05331b55b5d289d34db4d21ff6f27dff,4.84053707454131e-06
137,0xb2937626152956d7b5bfffd4a22d021c8592d6be,2.785679222422193e-05
137,0xfefe74202c45c34045ac4a3270a2ce84629109b0,0.00020011539315766737
137,0xb71d05cf5cdf7a9b15b20b9aab5e91332c271c96,4.2365865768602146e-05
137,0x5ffeeadbaa326e60289d2dbc78ef7c54e2299c18,1.3623126144168331e-05
137,0x44091f0b9619cf836e0f03a49f8c959e2993bd20,0.016575534910988978
137,0x8cf6b6f1ec5d5d04abaa4e1664599acf64d2c8eb,8.249734816873392e-06
137,0x214844a0f2b3da63c190e82f3b175a299a8362b4,3.367535974324525e-05
